date,棉花滩水力发电,古田溪水力发电,宁德水力发电,池潭水力发电,金湖水力发电,华安水力发电,太禹水力发电,安砂水力发电,南平水力发电,沙县水力发电,高砂水力发电,万安溪水力发电,贡川水力发电,周宁能源水力发电,双口渡水力发电,丰海水力发电,西门水力发电,南靖水力发电,银河水力发电,合溪水力发电,金溪水力发电,华成水力发电,周宁抽蓄水力发电,福清风力发电,漳平风力发电,连江风力发电,安溪风力发电,宁化风力发电,泉惠风力发电,尤溪风力发电,连城风力发电,海坛海峡风力发电,厦门能源光伏发电,漳州光伏发电,沙县光伏发电,古田光伏发电,连城光伏发电,宁化光伏发电,宁德光伏发电,南平光伏发电,金湖光伏发电,漳平光伏发电,龙岩光伏发电,三明光伏光伏发电,福清光伏光伏发电,安溪光伏光伏发电,泰宁光伏发电,邵武光伏光伏发电,芗城光伏发电,尤溪光伏光伏发电,厦门智慧光伏发电,产业小计火力发电,产业小计水力发电,产业小计风力发电,产业小计光伏发电,产业小计合计,可门#1,可门#2,可门#3,可门#4,邵武#3,邵武#4,永安#7,永安#8,漳平#5,漳平#6,厦门#1,棉花滩#1,棉花滩#2,棉花滩#3,棉花滩#4,白沙#1,白沙#2,永福#1,永福#2,古田溪一级#7,古田溪一级#8,古田溪二级#1,古田溪二级#2,古田溪三级#1,古田溪三级#2,古田溪四级#1,古田溪四级#2,芹山#1,芹山#2,周宁#1,周宁#2,池潭#1,池潭#2,池潭#3,高唐#1,高唐#2,良浅#1,良浅#2,良浅#3,大言#1,大言#2,范厝#1,范厝#2,范厝#3,北溪#1,北溪#2,北溪#3,北溪#4,北溪#5,北溪#6,北溪#7,北溪#8,北溪#9,孔头#1,孔头#2,孔头#3,华安#1,华安#2,华安#3,华安#4,华安#5,华安#6,太禹#1,安砂#1,安砂#2,安砂#3,峡阳#1,峡阳#2,峡阳#3,照口#1,照口#2,照口#3,沙县#1,沙县#2,沙县#3,高砂#1,高砂#2,高砂#3,高砂#4,万安溪#1,万安溪#2,万安溪#3,贡川#1,贡川#2,后垄溪二级#1,后垄溪二级#2,双口渡#1,双口渡#2,丰海#1,丰海#2,西门#1,西门#2,南靖#1,南靖#2,南靖#3,银河#1,银河#2,合溪#1,合溪#2,金溪#1,华成#1,华成#2,龙湾抽蓄#1,龙湾抽蓄#2,龙湾抽蓄#3,龙湾抽蓄#4,牛头尾#1-20,鲤鱼山#21_36,鲤鱼山#37_44,青屿#45-51,赤礁#1_12,龙潭#13_25,大西岭,红尖山,风吹岭,白云岭,青洋#1_22,青洋#23_31,宁化一期,泉惠,珠峰,连城,泽朗#1_46,厦门创业人1.165MWp分布式光伏,福建华电厦门22.8MWP分布式光伏,华电厦门二期8MWp分布式光伏,晋江深沪光伏一期,晋江鞋坊城光伏,诏安一期,东山保税物流,福建华电漳州开发区福钢15MW分布式光伏,沙县工业园,沙县整区金沙园一期3.533MW分布式光伏,古田吉巷前垅一期,新罗龙州,宁化华侨经济开发区,宁化奔鹿园区,宁德时代产业园一期,宁德时代产业园二期,建瓯根艺园,将乐积善工业园区一期,将乐积善工业园区二期,漳平木竹制品孵化园,漳平工业园区一期,漳平工业园区二期,长汀工贸新城一期12.564MW分布式光伏,龙岩南方置业及美食城6.67MW分布式光伏,龙兴公路港物流园5.24MW 分布式光伏发电项目,三明金叶光伏发电项目,福清三锋光伏发电项目,福建华电泉州健为及中闽5MW分布式光伏项目,泰宁县大洋坪工业园一期,华电南平邵武城南3.4MW分布式光伏,福建华电武夷新区海源6MW分布式光伏,福建华电漳州三宝钢铁5.096MW分布式光伏,鑫友鹏纺织有限公司一期2MW分布式光伏,厦门集美后溪综合智慧能源项目屋顶光伏一期,total_pow_generation
2021-04-16,55.26,57.61000000000001,43.5,17.43,57.72,23.42,96.53,29.56,96.88,28.57,31.54,11.5,16.74,16.531,16.98,11.573,9.91,0.95,6.96,3.49,8.27,3.1900000000000004,0.0,63.21,5.02,19.14,0.62,0.19,6.39,4.6032,0.364,24.2492,13.57,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8964.054,644.1140000000001,123.7864,16.189999999999998,9748.144400000008,1367.0,1288.0,1116.0,1348.0,1074.0,1071.0,555.42,0.0,527.082,586.902,30.65,0.0,0.0,0.0,41.58,5.34,5.94,2.4,0.0,2.09,13.83,23.75,2.36,6.11,0.81,0.88,7.78,0.0,6.6,36.9,0.0,0.0,17.43,0.0,0.0,12.16,0.0,0.0,8.24,0.0,8.75,8.87,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.79,0.0,4.98,8.03,0.0,0.0,0.0,0.0,0.0,23.42,96.53,29.56,0.0,0.0,26.02,3.92,11.79,0.0,26.24,28.91,0.0,28.57,0.0,0.0,10.93,0.0,20.61,5.76,5.74,0.0,0.0,16.74,16.531,0.0,0.0,16.98,11.573,0.0,9.91,0.0,0.0,0.0,0.95,6.96,0.0,0.0,3.49,8.27,1.59,1.6,,,,,8.28,11.22,5.76,10.74,12.59,14.62,3.84,1.18,12.71,6.43,0.44,0.18,0.19,6.39,4.6032,0.364,24.2492,,6.18,2.43,3.19,1.77,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8964.054
2021-04-17,53.41,50.95,30.78,15.97,57.89999999999999,24.58,88.47,29.76,75.41,19.56,22.11,11.49,13.38,16.309,16.23,10.6317,9.46,1.0476,7.08,3.26,8.25,3.31,0.0,145.05,43.15,64.96000000000001,58.17999999999999,10.6,49.04,18.3771,25.256,43.9073,11.010000000000002,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127.893999999999,569.3483000000001,458.52040000000005,13.77,9169.5327,1222.0,1168.0,1038.0,1224.0,1091.0,1090.0,554.68,0.0,113.262,599.502,27.45,0.0,39.31,0.0,0.0,11.46,0.0,0.0,2.64,0.0,15.74,0.0,23.29,0.0,5.6,0.0,6.32,6.48,0.0,24.3,0.0,15.97,0.0,0.0,0.0,12.04,0.0,0.0,8.94,0.0,8.78,0.0,12.81,0.0,0.0,0.23,0.25,0.98,0.0,0.11,0.0,0.0,0.49,0.0,0.0,13.27,0.0,0.0,0.0,0.0,10.41,14.17,88.47,29.76,0.0,0.0,29.38,0.0,2.68,23.31,0.0,20.04,0.0,19.56,0.0,0.0,22.11,0.0,0.0,5.83,0.0,5.66,0.0,13.38,0.0,16.309,0.0,16.23,6.5582,4.0735,9.46,0.0,0.0,0.0,1.0476,7.08,0.0,0.91,2.35,8.25,1.62,1.69,,,,,18.28,24.26,13.23,25.28,31.49,32.51,17.38,25.77,37.38,27.58,40.91,17.27,10.6,49.04,18.3771,25.256,43.9073,,4.75,1.82,2.82,1.62,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8127.894
2021-04-18,57.46,51.74999999999999,38.58,15.76,55.46,21.95,75.18,29.8,60.88,17.11,18.13,11.52,12.27,16.228,16.05,10.64,7.68,1.3,7.11,3.18,8.46,3.3,0.0,343.21,28.92505,124.35,93.79,21.66,96.16,45.6309,35.56,111.7885,15.32,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7829.726,539.7979999999999,901.07445,19.85,9290.448449999996,956.0,1142.0,979.0,966.0,1073.0,1058.0,553.79,0.0,490.164,595.872,15.9,39.56,2.65,0.0,1.39,11.4,0.06,2.4,0.0,0.0,19.58,20.82,0.0,5.12,0.16,0.0,6.07,0.0,6.18,32.4,0.0,0.0,15.76,0.0,0.0,8.59,0.0,0.0,8.88,0.0,8.94,0.0,14.04,0.0,0.0,0.28,0.0,0.09,0.0,0.08,0.0,0.0,0.19,10.3,0.0,4.07,0.0,0.0,0.0,0.0,2.4,19.55,75.18,29.8,0.0,0.0,12.2,0.0,13.7,16.06,0.0,18.92,6.17,10.94,0.0,0.0,18.13,0.0,0.0,5.78,5.74,0.0,0.0,12.27,0.0,16.228,16.05,0.0,0.0,10.64,7.68,0.0,0.0,0.0,1.3,7.11,0.0,3.18,0.0,8.46,1.63,1.67,,,,,55.67,54.22,34.69,55.17,73.2,70.26,13.1152,15.80985,64.13,60.22,65.59,28.2,21.66,96.16,45.6309,35.56,111.7885,,7.35,2.71,3.37,1.89,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7829.726
2021-04-19,54.45,50.18000000000001,43.31999999999999,14.23,59.02,20.08,59.12,29.76,50.97,16.3,19.91,11.47,12.3,16.592,16.38,11.66,7.94,0.8352,7.1,3.25,8.29,3.31,0.0,321.01,8.8,72.08000000000001,84.78999999999999,9.84,83.0484,46.2462,5.32,109.0483,10.49,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8277.57,516.4671999999999,740.1829,13.67,9547.890099999997,1175.0,1134.0,1027.0,1137.0,1111.0,987.0,556.95,0.0,524.32,597.8,27.5,37.67,3.15,0.0,0.13,5.7,5.4,0.0,2.4,13.13,0.0,23.4,0.0,5.74,0.0,0.0,7.91,5.52,0.0,37.8,0.0,0.0,14.23,0.0,0.0,16.38,0.0,4.14,3.66,4.05,3.23,0.0,13.44,0.0,0.0,0.34,0.0,0.12,0.0,0.07,0.0,0.0,0.16,13.43,0.0,0.0,0.0,0.0,0.0,0.0,11.36,8.72,59.12,29.76,0.0,0.0,2.26,0.0,19.45,0.0,0.0,29.26,16.3,0.0,0.0,0.0,19.91,0.0,0.0,5.74,2.3,3.43,9.72,2.58,0.0,16.592,16.38,0.0,0.0,11.66,7.94,0.0,0.0,0.0,0.8352,7.1,0.0,3.25,0.0,8.29,1.64,1.67,,,,,48.68,54.9,30.02,51.81,67.93,67.67,5.69,3.11,36.52,35.56,59.14,25.65,9.84,83.0484,46.2462,5.32,109.0483,,5.27,1.95,2.05,1.22,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8277.57
2021-04-20,53.56,91.92,58.74,26.45,53.88999999999999,16.31,49.17,31.99,56.51,18.36,19.44,11.38,12.99,16.774,30.03,11.638,8.64,0.87,7.11,3.62,8.27,3.28,0.0,302.68,17.32,86.61,72.49,24.9564,82.96,72.9204,16.38,109.3965,13.32,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7951.05,590.942,785.7132999999999,17.409999999999997,9345.115300000003,1147.0,1184.0,1013.0,1125.0,898.0,902.0,554.7,0.0,518.38,578.67,30.3,0.76,37.8,0.0,0.0,5.7,5.7,3.6,0.0,0.0,35.64,2.67,33.57,0.0,9.3,9.63,1.11,0.0,5.64,53.1,0.0,26.16,0.29,0.0,0.0,10.85,7.79,0.0,0.0,0.0,6.91,0.0,14.2,0.0,0.0,0.23,0.0,0.16,0.0,0.05,0.0,0.0,0.15,4.48,9.07,0.0,6.33,6.3,0.0,0.0,0.0,3.68,49.17,29.64,0.0,2.35,23.9,0.0,0.0,0.0,17.99,14.62,18.36,0.0,0.0,0.0,8.16,0.0,11.28,5.74,3.36,2.28,12.99,0.0,0.0,16.774,7.8,22.23,0.0,11.638,8.64,0.0,0.0,0.0,0.87,7.11,0.0,2.26,1.36,8.27,1.63,1.65,,,,,46.0,52.6,32.1,45.98,63.52,62.48,12.2,5.12,51.81,34.8,50.4,22.09,24.9564,82.96,72.9204,16.38,109.3965,,6.16,2.29,2.92,1.95,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7951.05
2021-04-21,115.5,131.14,104.58,56.42,66.17,29.43,50.9,42.88,51.05,17.54,24.66,11.33,14.4,0.0,21.24,14.1792,9.26,1.664,7.11,3.45,8.2,3.32,0.0,195.63,12.97,71.47,33.97,13.4,73.28,22.8186,5.74,33.9194,18.03,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8687.396,784.4232000000001,463.198,24.19,9959.207199999995,1165.0,1229.0,1037.0,1163.0,1084.0,1310.0,539.226,0.0,548.03,583.94,28.2,19.28,57.71,0.0,23.81,5.4,5.7,0.0,3.6,12.88,31.38,13.46,43.88,3.41,9.86,4.51,11.76,9.54,9.54,85.5,0.0,18.0,38.42,0.0,0.0,11.56,11.21,0.0,2.74,0.0,10.43,0.0,15.03,0.0,0.13,0.01,0.0,0.08,0.0,0.04,0.0,0.0,0.09,0.0,14.85,0.0,0.0,0.0,0.0,0.0,0.0,29.43,50.9,25.84,7.24,9.8,21.34,0.0,0.0,0.0,29.71,0.0,17.54,0.0,0.0,0.0,4.3,0.0,20.36,5.69,3.31,2.33,14.4,0.0,0.0,0.0,7.47,13.77,8.4062,5.773,9.26,0.0,0.0,0.0,1.664,7.11,0.0,0.0,3.45,8.2,1.66,1.66,,,,,44.14,48.26,23.47,46.6,17.28,15.88,3.3,9.67,41.63,29.84,23.3,10.67,13.4,73.28,22.8186,5.74,33.9194,,8.88,3.19,3.73,2.23,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8687.396
2021-04-22,170.51,151.67000000000002,106.26,33.9,71.08,25.41,45.42,50.03,50.49,19.92,19.33,11.42,15.96,0.0,10.5,15.95,10.296,0.91,6.98,3.36,8.16,3.34,0.0,163.69,21.14,51.44,22.455026,20.12,15.9,19.0932,14.0,44.9202,16.87,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8810.420000000002,830.8960000000001,372.758426,22.770000000000003,10036.844426000003,1210.0,1273.0,1065.0,1211.0,1262.0,1068.0,544.62,0.0,565.99,583.86,26.95,37.3,46.49,0.0,66.02,9.0,8.1,3.6,0.0,26.01,26.09,26.87,37.94,5.55,10.47,6.3,12.44,16.62,12.24,77.4,0.0,5.19,28.71,0.0,0.0,11.75,0.55,4.86,9.6,0.0,12.73,0.0,8.03,6.88,0.31,0.0,0.0,0.15,0.04,0.01,0.0,0.0,0.12,0.0,9.04,7.01,0.0,0.0,0.0,0.0,0.0,25.41,45.42,3.84,30.32,15.87,21.35,0.0,0.0,0.0,29.14,0.0,19.92,0.0,0.0,0.0,13.32,0.0,6.01,5.66,2.35,3.41,15.96,0.0,0.0,0.0,0.0,10.5,14.22,1.73,10.296,0.0,0.0,0.0,0.91,6.98,0.0,0.0,3.36,8.16,1.65,1.69,,,,,31.55,35.94,16.7,29.34,26.66,23.5,11.02,10.12,25.08,26.36,15.437054,7.017972,20.12,15.9,19.0932,14.0,44.9202,,8.4,3.0,3.43,2.04,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8810.42
2021-04-23,66.49,81.47999999999999,68.16,28.28,69.5,41.5,45.13,29.88,44.35,17.1,14.5,11.52,13.17,16.58,0.0,11.64,9.0,1.195,9.11,4.1,8.14,3.36,0.0,110.71,29.1,52.91,9.34,9.39,25.78,12.3963,4.648,0.0,15.18,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9023.286,594.1850000000002,254.2743,20.77,9892.5153,1258.0,1269.0,1074.0,1216.0,1122.0,1347.0,552.396,0.0,567.13,588.46,29.3,42.97,0.76,0.0,8.06,5.7,5.4,0.0,3.6,25.16,5.29,4.6,28.22,1.36,6.16,7.0,3.69,4.44,6.12,57.6,0.0,13.32,14.96,0.0,0.0,11.68,5.8,0.0,6.24,5.17,5.33,5.94,0.0,10.83,0.29,0.0,0.0,0.2,0.04,0.0,0.0,0.0,0.22,8.76,0.0,9.0,0.0,0.0,0.0,0.0,9.54,31.96,45.13,0.0,29.88,0.0,18.81,0.0,0.0,4.16,13.38,8.0,17.1,0.0,0.0,0.0,0.0,14.5,0.0,5.83,0.0,5.69,13.17,0.0,16.58,0.0,0.0,0.0,11.64,0.0,9.0,0.0,0.0,0.0,1.195,6.77,2.34,1.26,2.84,8.14,1.67,1.69,,,,,16.72,22.08,12.56,21.48,20.13,17.74,11.78,17.32,28.6,24.31,6.77,2.57,9.39,25.78,12.3963,4.648,44.9202,,7.02,2.51,3.52,2.13,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9023.285999999998
2021-04-24,100.95000000000002,67.98,102.48,41.18,66.76,32.3,58.37,29.8,47.6,17.84,20.32,11.49,14.91,24.68,0.0,13.32,9.67,1.1,11.66,3.07,8.11,3.29,0.0,144.94,18.38,48.34,7.539999999999999,28.83,38.39,11.3715,16.352,50.4381,15.84,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9015.13,686.8800000000001,364.5816,20.79,10087.381600000002,1248.0,1331.0,1074.0,1215.0,1115.0,1315.0,553.94,0.0,562.94,573.2,27.05,2.52,49.39,0.0,33.14,5.4,5.7,4.8,0.0,15.75,3.96,4.33,29.52,6.53,0.65,0.89,6.35,16.26,16.02,70.2,0.0,14.31,26.87,0.0,4.08,6.24,13.36,0.0,0.0,11.57,0.0,14.75,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.0,0.09,0.0,16.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,58.37,0.0,29.8,0.0,15.69,0.0,4.37,0.0,12.15,15.39,17.84,0.0,0.0,0.0,0.0,20.32,0.0,5.76,3.38,2.35,14.91,0.0,24.68,0.0,0.0,0.0,13.32,0.0,9.67,0.0,0.0,0.0,1.1,6.71,4.95,3.07,0.0,8.11,1.61,1.68,,,,,20.08,22.5,14.83,26.46,32.73,28.34,5.89,12.49,26.59,21.75,5.1,2.44,28.83,38.39,11.3715,16.352,50.4381,,7.52,2.7,3.5,2.12,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9015.13
2021-04-25,57.02,52.60999999999999,44.46,26.73,148.75,28.78,40.19,29.72,155.32,47.32,54.620000000000005,11.42,27.3,24.586,0.0,15.4118,14.76,2.718,12.63,3.48,8.35,3.42,0.0,239.79,36.25,109.66,61.57,15.97,52.15,86.9022,33.18,90.5379,4.44,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7751.309999999999,809.5958000000003,726.0101,5.289999999999999,9292.205899999995,937.0,1065.0,963.0,1029.0,993.0,1229.0,556.37,0.0,482.87,480.32,15.75,0.0,40.82,0.0,0.0,5.7,5.7,0.0,4.8,0.0,20.54,0.0,22.34,0.0,4.4,0.0,5.33,5.76,0.0,38.7,0.0,26.73,0.0,0.0,33.25,11.99,14.21,0.0,0.0,15.01,0.0,23.94,0.0,8.99,1.95,1.79,3.03,2.66,0.66,0.72,0.51,0.83,0.93,17.92,0.0,10.36,0.0,0.0,0.0,0.0,0.0,28.78,40.19,0.0,29.72,0.0,14.95,23.76,28.74,31.81,18.24,37.82,28.85,0.0,18.47,0.0,18.04,20.21,16.37,5.71,2.28,3.43,27.3,0.0,24.586,0.0,0.0,0.0,8.8291,6.5827,14.76,0.0,0.0,2.718,0.0,6.71,5.92,3.48,0.0,8.35,1.72,1.7,,,,,33.33,40.56,22.83,41.51,52.28,49.28,17.55,18.7,55.33,54.33,41.65,19.92,15.97,52.15,86.9022,33.18,90.5379,,2.16,0.75,1.05,0.48,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7751.3099999999995
2021-04-26,55.59,61.440000000000005,30.66,25.62,91.16,48.4,96.76,29.6,151.68,33.09,36.28,11.45,21.12,24.28,0.0,14.583,12.1,7.416,13.716,3.38,8.42,3.29,0.0,253.52000000000004,14.78,68.55799999999999,44.24,5.04,59.54,30.1602,6.02,90.0011,14.83,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6839.182,780.0350000000001,571.8593000000001,19.69,8210.7663,780.0,1258.0,733.0,825.0,995.0,925.0,553.99,0.0,394.632,348.81,25.75,0.0,39.69,0.0,0.0,5.4,5.7,4.8,0.0,0.0,24.01,23.75,0.0,6.11,0.0,7.57,0.0,3.18,3.18,23.4,0.9,25.62,0.0,0.0,24.39,0.0,9.78,0.0,0.0,9.53,0.0,7.4,10.38,0.0,1.84,0.44,3.29,1.55,0.53,0.55,0.39,0.84,0.83,0.0,11.19,8.23,0.0,0.0,0.0,0.0,0.0,48.4,96.76,0.0,29.6,0.0,3.66,31.18,30.99,4.55,40.31,40.99,17.9,1.32,13.87,4.31,6.24,11.57,14.16,5.74,0.0,5.71,21.12,0.0,24.28,0.0,0.0,0.0,0.0,14.583,12.1,0.0,0.0,7.416,0.0,6.876,6.84,2.51,0.87,8.42,1.65,1.64,,,,,39.22,45.01,23.48,43.34,52.3,50.17,6.9,7.88,35.9829,32.5751,29.52,14.72,5.04,59.54,30.1602,6.02,90.0011,,7.1,2.47,3.23,2.03,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6839.182
2021-04-27,61.39,91.88,87.17999999999999,62.02,133.48999999999998,51.56,40.19,94.49,131.45,38.13,34.91,11.47,30.33,0.0,19.26,30.09,20.14,6.876,13.85,3.36,8.32,3.13,0.0,24.08,25.18,14.09,17.57,16.78,1.36,5.1072,14.14,9.3185,4.19,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6698.532,973.5160000000004,127.6257,5.69,7805.3637000000035,1167.0,841.0,0.0,1176.0,1094.0,1305.0,551.24,0.0,533.292,0.0,31.0,39.19,0.0,0.0,0.0,11.4,0.0,0.0,10.8,20.18,8.8,10.83,28.77,9.17,4.17,3.52,6.44,7.08,0.0,1.8,78.3,18.89,43.13,0.0,21.5,7.06,14.97,0.0,5.48,14.54,5.23,5.52,23.05,0.0,1.63,0.0,3.31,0.02,0.58,0.18,0.0,0.63,0.73,0.0,22.3,6.76,4.53,4.32,0.0,0.0,15.32,27.39,40.19,6.44,29.68,58.37,10.69,17.85,28.77,0.0,36.91,37.23,14.18,0.0,23.95,12.94,0.0,0.0,21.97,5.76,3.36,2.35,30.33,0.0,0.0,0.0,0.0,19.26,11.12,18.97,20.14,0.0,0.0,6.876,0.0,6.94,6.91,0.0,3.36,8.32,1.58,1.55,,,,,2.81,5.91,3.63,6.0,2.95,2.78,12.33,12.85,8.06,6.03,12.13,5.44,16.78,1.36,5.1072,14.14,9.3185,,2.06,0.77,0.8,0.56,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6698.532
2021-04-28,55.73,60.39,34.5,113.9,172.50000000000003,85.82,77.27,102.96,116.78,51.97,53.42,11.43,38.52,0.0,9.51,32.19,22.39,9.61,13.75,7.93,8.25,3.14,0.0,6.25,13.64,10.45,25.67,19.49,1.1,9.2799,5.74,5.9593,2.9,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6517.714,1081.9599999999998,97.5792,3.88,7701.133199999999,1180.0,880.0,0.0,1080.0,1256.0,1027.0,550.16,0.0,511.404,0.0,33.15,0.0,38.93,0.0,0.0,5.4,5.4,6.0,0.0,13.98,0.0,0.0,31.16,0.0,7.08,0.0,8.17,0.0,5.7,28.8,0.0,59.62,54.28,0.0,5.11,31.14,3.46,6.69,16.44,10.11,20.3,26.77,0.0,7.49,1.71,0.0,3.06,0.18,0.7,0.09,0.0,0.55,0.83,6.93,4.7,26.24,0.0,0.0,0.0,0.0,40.23,45.59,77.27,18.44,24.08,60.44,28.54,0.0,21.98,0.0,37.27,28.99,29.74,0.64,21.59,0.85,18.01,8.45,26.11,5.74,0.0,5.69,29.13,9.39,0.0,0.0,3.87,5.64,12.03,20.16,22.39,0.0,0.0,9.61,0.0,6.88,6.87,0.0,7.93,8.25,1.58,1.56,,,,,0.71,1.19,0.64,1.42,0.75,1.54,7.5,6.14,6.84,3.61,18.79,6.88,19.49,1.1,9.2799,5.74,5.9593,,1.53,0.59,0.47,0.31,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6517.714
2021-04-29,51.64,42.05,118.38,95.53,190.46,113.99,83.21,89.43,144.54,58.99,60.45,11.38,41.34,16.84,0.0,29.79,23.98,10.026,13.79,8.08,8.31,3.1100000000000003,0.0,26.21,46.120000000000005,19.1,22.84,28.16,6.62,23.9946,16.52,10.4574,9.02,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502.63,1215.3159999999996,200.022,10.61,7928.578000000004,1201.0,1060.0,0.0,989.0,958.0,1225.0,552.41,0.0,483.92,0.0,33.3,0.0,2.27,37.55,0.0,5.4,5.7,0.0,0.72,0.0,17.05,16.84,0.0,1.79,0.0,0.0,6.37,5.88,0.0,13.5,99.0,0.0,95.53,0.0,2.89,39.36,17.86,12.27,1.54,28.27,0.0,24.07,11.92,2.92,1.33,0.0,3.05,0.0,0.7,0.0,0.0,0.26,1.09,27.52,1.16,14.25,0.0,0.0,0.0,0.0,31.13,82.86,83.21,29.68,0.0,59.75,17.35,26.06,19.82,8.71,36.31,36.29,30.99,0.0,28.0,13.27,20.53,25.87,0.78,5.76,2.28,3.34,11.04,30.3,0.0,16.84,0.0,0.0,12.68,17.11,23.98,0.0,0.0,10.026,0.0,6.9,6.89,0.0,8.08,8.31,1.54,1.57,,,,,4.02,6.72,2.63,4.58,3.35,4.91,15.52,30.6,10.71,8.39,15.04,7.8,28.16,6.62,23.9946,16.52,10.4574,,3.57,1.9,2.01,1.54,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502.63
2021-04-30,110.67,42.87,148.5,94.26,168.0,115.84,93.04,89.14,119.05,42.970000000000006,46.36,11.4,33.81,0.0,10.08,27.9341,20.81,8.34,13.91,6.23,8.36,2.86,0.0,47.02,25.23,56.120000000000005,27.1,19.33,9.75,29.5281,28.84,9.7928,21.15,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6563.444,1214.4340999999995,252.7109,27.3,8057.888999999997,1156.0,1009.0,0.0,1056.0,1035.0,1141.0,552.33,0.0,587.814,0.0,26.3,36.16,0.0,4.66,1.39,5.7,5.4,28.8,28.56,0.0,19.85,14.58,0.0,2.33,0.0,0.0,6.11,0.0,0.0,0.0,148.5,0.0,94.26,0.0,0.0,36.76,0.0,21.75,7.4,25.96,0.0,9.45,25.3,0.0,0.74,0.0,0.7,0.82,0.44,0.0,0.0,0.0,0.93,27.15,0.0,10.6,0.0,0.0,5.13,4.92,15.61,90.18,93.04,29.52,0.0,59.62,6.41,25.33,20.42,14.7,16.91,35.28,26.42,2.99,13.56,8.87,8.96,17.94,10.59,0.0,5.69,5.71,9.12,24.69,0.0,0.0,0.0,10.08,17.7463,10.1878,20.81,0.0,2.34,6.0,0.0,6.96,6.95,0.0,6.23,8.36,1.41,1.45,,,,,7.09,8.13,2.69,5.02,11.06,13.03,12.61,12.62,26.98,29.14,19.22,7.88,19.33,9.75,29.5281,28.84,9.7928,,10.87,3.98,3.72,2.58,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6563.444
